12:53AM 73.9
1:53AM	75.0 
2:53AM	73.0 
3:53AM	72.0 
4:53AM	73.0 
5:53AM	73.0 
6:02AM	73.0 
6:53AM	73.0 
7:04AM	73.9 
7:53AM	75.0 
8:42AM	75.9 
8:51AM	77.0 
8:53AM	77.0 
9:10AM	78.1 
9:53AM	79.0 
10:53AM	82.0 
11:53AM	84.0 
12:53PM	87.1 
1:53PM	88.0 
2:53PM	90.0 
3:53PM	90.0 
4:53PM	90.0 
5:53PM	90.0 
6:53PM	89.1 
7:53PM	86.0 
8:53PM	84.0 
9:53PM	82.9 
10:53PM	81.0 
11:53PM	80.1 
